Year,Week,State,BA_NSA,HBA_NSA,WBA_NSA,CBA_NSA,YY_BA_NSA,YY_HBA_NSA,YY_WBA_NSA,YY_CBA_NSA
2014,18,AK,110,60,30,20,-21.43,-14.29,0.0,0.0
2014,19,AK,140,60,30,20,0.0,0.0,0.0,0.0
2014,20,AK,110,60,30,10,-15.38,0.0,-25.0,0.0
2014,21,AK,90,50,30,20,0.0,0.0,0.0,0.0
2014,22,AK,90,40,20,20,-18.18,-20.0,0.0,100.0
2014,23,AK,120,60,30,10,0.0,0.0,-25.0,-50.0
2014,24,AK,120,60,20,20,71.43,100.0,0.0,100.0
2014,25,AK,100,50,20,20,-16.67,-28.57,-50.0,0.0
2014,26,AK,110,50,30,20,10.0,0.0,0.0,100.0
2014,27,AK,100,50,30,20,66.67,66.67,50.0,100.0
2014,28,AK,70,30,20,10,-36.36,-40.0,-50.0,0.0
2014,29,AK,100,60,30,20,11.11,50.0,0.0,0.0
2014,30,AK,80,50,30,20,-11.11,25.0,0.0,100.0
2014,31,AK,110,60,30,20,22.22,50.0,50.0,0.0
2014,32,AK,100,40,20,10,-9.09,-33.33,-33.33,-50.0
2014,33,AK,100,50,20,20,0.0,0.0,0.0,100.0
2014,34,AK,110,50,30,10,0.0,0.0,0.0,-50.0
2014,35,AK,90,40,20,10,12.5,33.33,0.0,0.0
2014,36,AK,80,30,10,10,0.0,-25.0,-50.0,0.0
2014,37,AK,100,50,20,20,0.0,0.0,-33.33,0.0
2014,38,AK,90,40,30,10,12.5,0.0,50.0,0.0
2014,39,AK,90,50,30,20,12.5,66.67,50.0,100.0
2014,40,AK,110,60,30,30,10.0,20.0,0.0,200.0
2014,41,AK,100,60,30,10,11.11,50.0,50.0,0.0
2014,42,AK,70,40,30,10,-22.22,0.0,50.0,0.0
2014,43,AK,90,40,20,10,-10.0,-20.0,0.0,-50.0
2014,44,AK,120,50,30,20,9.09,25.0,50.0,100.0
2014,45,AK,120,50,30,20,33.33,25.0,50.0,100.0
2014,46,AK,90,30,20,10,-10.0,-40.0,0.0,0.0
2014,47,AK,100,50,30,20,-16.67,0.0,0.0,100.0
2014,48,AK,80,40,20,20,0.0,0.0,0.0,100.0
2014,49,AK,90,40,30,20,0.0,-20.0,0.0,0.0
2014,50,AK,110,40,20,10,22.22,-20.0,-33.33,-50.0
2014,51,AK,90,40,30,20,12.5,0.0,50.0,0.0
2014,52,AK,100,50,30,10,25.0,0.0,0.0,-50.0
2014,53,AK,30,20,10,10,,,,
2015,1,AK,170,90,40,30,466.67,350.0,300.0,200.0
2015,2,AK,130,70,40,20,-13.33,-22.22,0.0,-33.33
2015,3,AK,140,80,40,30,-17.65,0.0,0.0,0.0
2015,4,AK,160,80,40,30,60.0,33.33,33.33,50.0
2015,5,AK,140,70,30,20,-6.67,-12.5,0.0,-33.33
2015,6,AK,140,60,30,20,0.0,0.0,0.0,0.0
2015,7,AK,120,60,20,20,9.09,0.0,-50.0,0.0
2015,8,AK,120,50,40,10,9.09,0.0,33.33,-50.0
2015,9,AK,160,80,40,30,33.33,14.29,33.33,50.0
2015,10,AK,120,60,30,20,-7.69,-14.29,0.0,0.0
2015,11,AK,140,70,40,20,7.69,0.0,33.33,-33.33
2015,12,AK,130,60,30,20,0.0,0.0,50.0,-33.33
2015,13,AK,140,60,40,20,0.0,-14.29,0.0,0.0
2015,14,AK,130,70,30,10,-7.14,16.67,0.0,-50.0
2015,15,AK,130,60,30,10,0.0,20.0,0.0,-50.0
2015,16,AK,140,70,40,20,7.69,16.67,0.0,0.0
2015,17,AK,140,60,30,20,7.69,0.0,0.0,100.0
2015,18,AK,120,60,30,20,9.09,0.0,0.0,0.0
2015,19,AK,130,60,30,20,-7.14,0.0,0.0,0.0
2015,20,AK,130,60,30,10,18.18,0.0,0.0,0.0
2015,21,AK,100,60,30,20,11.11,20.0,0.0,0.0
2015,22,AK,120,60,30,20,33.33,50.0,50.0,0.0
2015,23,AK,130,60,40,20,8.33,0.0,33.33,100.0
2015,24,AK,110,50,30,20,-8.33,-16.67,50.0,0.0
2015,25,AK,110,60,30,20,10.0,20.0,50.0,0.0
2015,26,AK,120,50,40,20,9.09,0.0,33.33,0.0
2015,27,AK,90,40,30,20,-10.0,-20.0,0.0,0.0
2015,28,AK,100,50,30,20,42.86,66.67,50.0,100.0
2015,29,AK,110,50,20,20,10.0,-16.67,-33.33,0.0
2015,30,AK,110,50,30,20,37.5,0.0,0.0,0.0
2015,31,AK,100,40,20,20,-9.09,-33.33,-33.33,0.0
2015,32,AK,100,60,20,20,0.0,50.0,0.0,100.0
2015,33,AK,100,50,20,20,0.0,0.0,0.0,0.0
2015,34,AK,120,60,30,20,9.09,20.0,0.0,100.0
2015,35,AK,100,40,20,20,11.11,0.0,0.0,100.0
2015,36,AK,90,50,30,20,12.5,66.67,200.0,100.0
2015,37,AK,100,50,30,20,0.0,0.0,50.0,0.0
2015,38,AK,100,50,20,30,11.11,25.0,-33.33,200.0
2015,39,AK,130,70,30,30,44.44,40.0,0.0,50.0
2015,40,AK,140,90,30,50,27.27,50.0,0.0,66.67
2015,41,AK,110,60,20,20,10.0,0.0,-33.33,100.0
2015,42,AK,160,90,30,50,128.57,125.0,0.0,400.0
2015,43,AK,110,50,30,20,22.22,25.0,50.0,100.0
2015,44,AK,100,40,30,10,-16.67,-20.0,0.0,-50.0
2015,45,AK,80,40,20,20,-33.33,-20.0,-33.33,0.0
2015,46,AK,100,50,30,10,11.11,66.67,50.0,0.0
2015,47,AK,90,40,20,20,-10.0,-20.0,-33.33,0.0
2015,48,AK,90,50,20,20,12.5,25.0,0.0,0.0
2015,49,AK,110,50,30,10,22.22,25.0,0.0,-50.0
2015,50,AK,120,60,30,10,9.09,50.0,50.0,0.0
2015,51,AK,70,40,20,10,-22.22,0.0,-33.33,-50.0
2015,52,AK,30,20,10,10,-70.0,-60.0,-66.67,0.0
2016,1,AK,170,90,40,30,0.0,0.0,0.0,0.0
2016,2,AK,130,60,30,20,0.0,-14.29,-25.0,0.0
2016,3,AK,180,90,40,30,28.57,12.5,0.0,0.0
2016,4,AK,150,80,40,20,-6.25,0.0,0.0,-33.33
2016,5,AK,120,50,30,10,-14.29,-28.57,0.0,-50.0
2016,6,AK,160,70,40,20,14.29,16.67,33.33,0.0
2016,7,AK,130,60,30,10,8.33,0.0,50.0,-50.0
2016,8,AK,150,80,40,30,25.0,60.0,0.0,200.0
2016,9,AK,160,70,40,20,0.0,-12.5,0.0,-33.33
2016,10,AK,160,70,40,20,33.33,16.67,33.33,0.0
2016,11,AK,160,70,40,20,14.29,0.0,0.0,0.0
2016,12,AK,150,50,30,20,15.38,-16.67,0.0,0.0
2016,13,AK,140,80,50,20,0.0,33.33,25.0,0.0
2016,14,AK,140,60,40,20,7.69,-14.29,33.33,100.0
2016,15,AK,150,60,40,20,15.38,0.0,33.33,100.0
2016,16,AK,150,60,30,20,7.14,-14.29,-25.0,0.0
2016,17,AK,150,80,30,30,7.14,33.33,0.0,50.0
2016,18,AK,150,70,40,20,25.0,16.67,33.33,0.0
2016,19,AK,120,60,40,20,-7.69,0.0,33.33,0.0
2016,20,AK,140,60,30,20,7.69,0.0,0.0,100.0
2016,21,AK,150,60,40,20,50.0,0.0,33.33,0.0
2016,22,AK,110,60,40,20,-8.33,0.0,33.33,0.0
2016,23,AK,140,60,30,10,7.69,0.0,-25.0,-50.0
2016,24,AK,120,50,30,20,9.09,0.0,0.0,0.0
2016,25,AK,150,70,40,10,36.36,16.67,33.33,-50.0
2016,26,AK,100,50,30,10,-16.67,0.0,-25.0,-50.0
2016,27,AK,130,60,30,20,44.44,50.0,0.0,0.0
2016,28,AK,140,50,30,10,40.0,0.0,0.0,-50.0
2016,29,AK,110,50,20,10,0.0,0.0,0.0,-50.0
2016,30,AK,110,50,30,10,0.0,0.0,0.0,-50.0
2016,31,AK,120,50,20,10,20.0,25.0,0.0,-50.0
2016,32,AK,100,50,30,20,0.0,-16.67,50.0,0.0
2016,33,AK,130,60,40,20,30.0,20.0,100.0,0.0
2016,34,AK,100,50,30,10,-16.67,-16.67,0.0,-50.0
2016,35,AK,100,50,30,10,0.0,25.0,50.0,-50.0
2016,36,AK,100,60,30,20,11.11,20.0,0.0,0.0
2016,37,AK,110,40,20,10,10.0,-20.0,-33.33,-50.0
2016,38,AK,110,50,30,20,10.0,0.0,50.0,-33.33
2016,39,AK,110,60,30,20,-15.38,-14.29,0.0,-33.33
2016,40,AK,110,50,30,10,-21.43,-44.44,0.0,-80.0
2016,41,AK,100,50,30,10,-9.09,-16.67,50.0,-50.0
2016,42,AK,110,50,30,10,-31.25,-44.44,0.0,-80.0
2016,43,AK,130,60,30,20,18.18,20.0,0.0,0.0
2016,44,AK,100,40,20,20,0.0,0.0,-33.33,100.0
2016,45,AK,110,50,30,10,37.5,25.0,50.0,-50.0
2016,46,AK,90,50,20,10,-10.0,0.0,-33.33,0.0
2016,47,AK,90,40,30,10,0.0,0.0,50.0,-50.0
2016,48,AK,110,50,30,10,22.22,0.0,50.0,-50.0
2016,49,AK,120,60,30,20,9.09,20.0,0.0,100.0
2016,50,AK,120,50,20,20,0.0,-16.67,-33.33,100.0
2016,51,AK,110,50,30,10,57.14,25.0,50.0,0.0
2016,52,AK,50,20,10,10,66.67,0.0,0.0,0.0
2017,1,AK,130,60,30,10,-23.53,-33.33,-25.0,-66.67
2017,2,AK,150,80,40,20,15.38,33.33,33.33,0.0
2017,3,AK,140,60,40,20,-22.22,-33.33,0.0,-33.33
2017,4,AK,150,70,40,20,0.0,-12.5,0.0,0.0
2017,5,AK,160,70,40,20,33.33,40.0,33.33,100.0
2017,6,AK,150,70,40,20,-6.25,0.0,0.0,0.0
2017,7,AK,130,50,30,20,0.0,-16.67,0.0,100.0
2017,8,AK,120,50,30,10,-20.0,-37.5,-25.0,-66.67
2017,9,AK,150,50,30,10,-6.25,-28.57,-25.0,-50.0
2017,10,AK,150,80,40,10,-6.25,14.29,0.0,-50.0
2017,11,AK,130,40,20,10,-18.75,-42.86,-50.0,-50.0
2017,12,AK,150,60,30,20,0.0,20.0,0.0,0.0
2017,13,AK,160,60,30,20,14.29,-25.0,-40.0,0.0
2017,14,AK,170,70,40,20,21.43,16.67,0.0,0.0
2017,15,AK,160,70,40,20,6.67,16.67,0.0,0.0
2017,16,AK,160,60,30,10,6.67,0.0,0.0,-50.0
2017,17,AK,160,60,40,10,6.67,-25.0,33.33,-66.67
2017,18,AK,160,70,30,20,6.67,0.0,-25.0,0.0
2017,19,AK,160,60,30,10,33.33,0.0,-25.0,-50.0
2017,20,AK,160,80,40,30,14.29,33.33,33.33,50.0
2017,21,AK,180,70,30,30,20.0,16.67,-25.0,50.0
2017,22,AK,150,50,20,10,36.36,-16.67,-50.0,-50.0
2017,23,AK,130,50,30,10,-7.14,-16.67,0.0,0.0
2017,24,AK,130,40,20,10,8.33,-20.0,-33.33,-50.0
2017,25,AK,150,60,30,20,0.0,-14.29,-25.0,100.0
2017,26,AK,130,60,30,20,30.0,20.0,0.0,100.0
2017,27,AK,120,50,30,20,-7.69,-16.67,0.0,0.0
2017,28,AK,160,60,40,20,14.29,20.0,33.33,100.0
2017,29,AK,150,50,30,20,36.36,0.0,50.0,100.0
2017,30,AK,120,50,30,10,9.09,0.0,0.0,0.0
2017,31,AK,140,50,30,10,16.67,0.0,50.0,0.0
2017,32,AK,150,40,20,10,50.0,-20.0,-33.33,-50.0
2017,33,AK,120,40,20,10,-7.69,-33.33,-50.0,-50.0
2017,34,AK,150,40,30,10,50.0,-20.0,0.0,0.0
2017,35,AK,130,40,30,10,30.0,-20.0,0.0,0.0
2017,36,AK,100,40,30,10,0.0,-33.33,0.0,-50.0
2017,37,AK,130,50,20,20,18.18,25.0,0.0,100.0
2017,38,AK,120,50,30,10,9.09,0.0,0.0,-50.0
2017,39,AK,130,40,20,10,18.18,-33.33,-33.33,-50.0
2017,40,AK,120,40,20,20,9.09,-20.0,-33.33,100.0
2017,41,AK,120,40,20,10,20.0,-20.0,-33.33,0.0
2017,42,AK,130,50,20,10,18.18,0.0,-33.33,0.0
2017,43,AK,130,50,30,10,0.0,-16.67,0.0,-50.0
2017,44,AK,140,50,20,10,40.0,25.0,0.0,-50.0
2017,45,AK,150,40,20,10,36.36,-20.0,-33.33,0.0
2017,46,AK,150,40,30,10,66.67,-20.0,50.0,0.0
2017,47,AK,140,30,20,10,55.56,-25.0,-33.33,0.0
2017,48,AK,170,50,30,20,54.55,0.0,0.0,100.0
2017,49,AK,220,80,50,20,83.33,33.33,66.67,0.0
2017,50,AK,180,60,30,10,50.0,20.0,50.0,-50.0
2017,51,AK,190,60,30,20,72.73,20.0,0.0,100.0
2017,52,AK,40,10,10,10,-20.0,-50.0,0.0,0.0
2018,1,AK,190,80,50,20,46.15,33.33,66.67,100.0
2018,2,AK,190,80,40,20,26.67,0.0,0.0,0.0
2018,3,AK,200,70,40,20,42.86,16.67,0.0,0.0
2018,4,AK,220,70,40,20,46.67,0.0,0.0,0.0
2018,5,AK,200,60,30,20,25.0,-14.29,-25.0,0.0
2018,6,AK,220,70,30,10,46.67,0.0,-25.0,-50.0
2018,7,AK,210,60,30,20,61.54,20.0,0.0,0.0
2018,8,AK,180,70,30,10,50.0,40.0,0.0,0.0
2018,9,AK,200,60,30,20,33.33,20.0,0.0,100.0
2018,10,AK,220,60,30,10,46.67,-25.0,-25.0,0.0
2018,11,AK,200,70,30,20,53.85,75.0,50.0,100.0
2018,12,AK,210,60,30,10,40.0,0.0,0.0,-50.0
2018,13,AK,230,60,30,20,43.75,0.0,0.0,0.0
2018,14,AK,200,70,40,20,17.65,0.0,0.0,0.0
2018,15,AK,250,80,40,20,56.25,14.29,0.0,0.0
2018,16,AK,210,60,30,20,31.25,0.0,0.0,100.0
2018,17,AK,220,60,40,10,37.5,0.0,0.0,0.0
2018,18,AK,210,70,40,10,31.25,0.0,33.33,-50.0
2018,19,AK,230,70,40,20,43.75,16.67,33.33,100.0
2018,20,AK,210,50,30,20,31.25,-37.5,-25.0,-33.33
2018,21,AK,210,50,30,10,16.67,-28.57,0.0,-66.67
2018,22,AK,140,50,30,10,-6.67,0.0,50.0,0.0
2018,23,AK,220,60,40,10,69.23,20.0,33.33,0.0
2018,24,AK,210,50,30,10,61.54,25.0,50.0,0.0
2018,25,AK,230,50,30,20,53.33,-16.67,0.0,0.0
2018,26,AK,210,50,40,20,61.54,-16.67,33.33,0.0
2018,27,AK,140,40,20,10,16.67,-20.0,-33.33,-50.0
2018,28,AK,210,50,30,20,31.25,-16.67,-25.0,0.0
2018,29,AK,180,50,30,20,20.0,0.0,0.0,0.0
2018,30,AK,170,50,20,10,41.67,0.0,-33.33,0.0
2018,31,AK,180,40,20,10,28.57,-20.0,-33.33,0.0
2018,32,AK,170,40,20,10,13.33,0.0,0.0,0.0
2018,33,AK,220,50,30,10,83.33,25.0,50.0,0.0
2018,34,AK,180,60,30,20,20.0,50.0,0.0,100.0
2018,35,AK,210,50,20,10,61.54,25.0,-33.33,0.0
2018,36,AK,150,40,20,10,50.0,0.0,-33.33,0.0
2018,37,AK,120,40,20,10,-7.69,-20.0,0.0,-50.0
2018,38,AK,110,30,20,10,-8.33,-40.0,-33.33,0.0
2018,39,AK,110,40,30,10,-15.38,0.0,50.0,0.0
2018,40,AK,110,40,30,10,-8.33,0.0,50.0,-50.0
2018,41,AK,130,40,20,10,8.33,0.0,0.0,0.0
2018,42,AK,110,50,20,10,-15.38,0.0,0.0,0.0
2018,43,AK,160,40,20,10,23.08,-20.0,-33.33,0.0
2018,44,AK,220,40,20,10,57.14,-20.0,0.0,0.0
2018,45,AK,150,40,20,10,0.0,0.0,0.0,0.0
2018,46,AK,160,60,30,20,6.67,50.0,0.0,100.0
2018,47,AK,160,50,20,10,14.29,66.67,0.0,0.0
2018,48,AK,150,40,20,10,-11.76,-20.0,-33.33,-50.0
2018,49,AK,130,40,20,10,-40.91,-50.0,-60.0,-50.0
2018,50,AK,160,40,30,10,-11.11,-33.33,0.0,0.0
2018,51,AK,170,60,30,20,-10.53,0.0,0.0,0.0
2018,52,AK,80,20,20,10,100.0,100.0,100.0,0.0
2019,1,AK,120,50,30,10,-36.84,-37.5,-40.0,-50.0
2019,2,AK,220,80,40,20,15.79,0.0,0.0,0.0
2019,3,AK,180,50,30,10,-10.0,-28.57,-25.0,-50.0
2019,4,AK,160,50,30,10,-27.27,-28.57,-25.0,-50.0
2019,5,AK,230,70,40,20,15.0,16.67,33.33,0.0
2019,6,AK,190,50,30,10,-13.64,-28.57,0.0,0.0
2019,7,AK,220,80,40,20,4.76,33.33,33.33,0.0
2019,8,AK,180,60,30,10,0.0,-14.29,0.0,0.0
2019,9,AK,200,50,30,10,0.0,-16.67,0.0,-50.0
2019,10,AK,190,50,20,10,-13.64,-16.67,-33.33,0.0
2019,11,AK,200,60,30,20,0.0,-14.29,0.0,0.0
2019,12,AK,190,60,30,10,-9.52,0.0,0.0,0.0
2019,13,AK,180,60,30,10,-21.74,0.0,0.0,-50.0
2019,14,AK,170,60,40,10,-15.0,-14.29,0.0,-50.0
2019,15,AK,190,70,40,20,-24.0,-12.5,0.0,0.0
2019,16,AK,160,60,40,10,-23.81,0.0,33.33,-50.0
2019,17,AK,150,60,30,20,-31.82,0.0,-25.0,100.0
2019,18,AK,150,60,40,20,-28.57,-14.29,0.0,100.0
2019,19,AK,170,70,30,20,-26.09,0.0,-25.0,0.0
2019,20,AK,150,50,30,10,-28.57,0.0,0.0,-50.0
2019,21,AK,150,50,30,10,-28.57,0.0,0.0,0.0
2019,22,AK,130,40,20,10,-7.14,-20.0,-33.33,0.0
2019,23,AK,130,50,30,10,-40.91,-16.67,-25.0,0.0
2019,24,AK,130,60,30,10,-38.1,20.0,0.0,0.0
2019,25,AK,140,50,30,20,-39.13,0.0,0.0,0.0
2019,26,AK,140,50,30,20,-33.33,0.0,-25.0,0.0
2019,27,AK,120,50,30,10,-14.29,25.0,50.0,0.0
2019,28,AK,130,40,20,20,-38.1,-20.0,-33.33,0.0
2019,29,AK,150,50,30,10,-16.67,0.0,0.0,-50.0
2019,30,AK,140,40,20,10,-17.65,-20.0,0.0,0.0
2019,31,AK,120,40,30,10,-33.33,0.0,50.0,0.0
2019,32,AK,150,50,30,10,-11.76,25.0,50.0,0.0
2019,33,AK,170,80,30,40,-22.73,60.0,0.0,300.0
2019,34,AK,130,40,20,10,-27.78,-33.33,-33.33,-50.0
2019,35,AK,130,50,20,10,-38.1,0.0,0.0,0.0
2019,36,AK,140,60,20,30,-6.67,50.0,0.0,200.0
2019,37,AK,190,100,30,70,58.33,150.0,50.0,600.0
2019,38,AK,120,40,30,10,9.09,33.33,50.0,0.0
2019,39,AK,210,110,30,70,90.91,175.0,0.0,600.0
2019,40,AK,170,60,20,30,54.55,50.0,-33.33,200.0
2019,41,AK,190,110,20,70,46.15,175.0,0.0,600.0
2019,42,AK,190,120,20,80,72.73,140.0,0.0,700.0
2019,43,AK,180,80,30,40,12.5,100.0,50.0,300.0
2019,44,AK,240,150,30,120,9.09,275.0,50.0,1100.0
2019,45,AK,130,50,20,10,-13.33,25.0,0.0,0.0
2019,46,AK,140,40,30,10,-12.5,-33.33,0.0,-50.0
2019,47,AK,130,50,30,10,-18.75,0.0,50.0,0.0
2019,48,AK,110,40,20,10,-26.67,0.0,0.0,0.0
2019,49,AK,150,60,20,20,15.38,50.0,0.0,100.0
2019,50,AK,160,60,30,10,0.0,50.0,0.0,0.0
2019,51,AK,160,60,30,20,-5.88,0.0,0.0,0.0
2019,52,AK,110,40,30,10,37.5,100.0,50.0,0.0
2020,1,AK,80,30,20,10,-33.33,-40.0,-33.33,0.0
2020,2,AK,180,70,30,20,-18.18,-12.5,-25.0,0.0
2020,3,AK,190,80,30,20,5.56,60.0,0.0,100.0
2020,4,AK,200,60,30,10,25.0,20.0,0.0,0.0
2020,5,AK,190,80,50,10,-17.39,14.29,25.0,-50.0
2020,6,AK,200,70,40,10,5.26,40.0,33.33,0.0
2020,7,AK,180,70,40,20,-18.18,-12.5,0.0,0.0
2020,8,AK,180,60,30,10,0.0,0.0,0.0,0.0
2020,9,AK,180,60,30,10,-10.0,20.0,0.0,0.0
2020,10,AK,180,60,40,10,-5.26,20.0,100.0,0.0
2020,11,AK,180,70,30,20,-10.0,16.67,0.0,0.0
2020,12,AK,180,60,30,10,-5.26,0.0,0.0,0.0
2020,13,AK,150,40,30,10,-16.67,-33.33,0.0,0.0
2020,14,AK,150,40,30,10,-11.76,-33.33,-25.0,0.0
2020,15,AK,150,40,20,10,-21.05,-42.86,-50.0,-50.0
2020,16,AK,150,50,30,10,-6.25,-16.67,-25.0,0.0
2020,17,AK,140,50,30,10,-6.67,-16.67,0.0,-50.0
2020,18,AK,150,50,20,10,0.0,-16.67,-50.0,-50.0
2020,19,AK,180,60,40,10,5.88,-14.29,33.33,-50.0
2020,20,AK,180,70,30,10,20.0,40.0,0.0,0.0
2020,21,AK,170,60,30,10,13.33,20.0,0.0,0.0
2006,1,AL,430,220,150,100,,,,
2006,2,AL,450,280,190,140,,,,
2006,3,AL,860,490,340,220,,,,
2006,4,AL,750,420,290,160,,,,
2006,5,AL,830,470,320,170,,,,
2006,6,AL,840,450,310,170,,,,
2006,7,AL,810,410,280,160,,,,
2006,8,AL,740,400,250,150,,,,
2006,9,AL,730,370,250,140,,,,
2006,10,AL,850,470,300,200,,,,
2006,11,AL,810,460,310,180,,,,
2006,12,AL,830,450,280,190,,,,
2006,13,AL,770,400,260,180,,,,
2006,14,AL,740,410,260,180,,,,
2006,15,AL,730,390,250,180,,,,
2006,16,AL,700,350,230,160,,,,
2006,17,AL,720,380,250,160,,,,
2006,18,AL,700,380,240,170,,,,
2006,19,AL,780,400,240,190,,,,
2006,20,AL,720,390,260,170,,,,
2006,21,AL,690,370,250,170,,,,
2006,22,AL,670,370,240,150,,,,
2006,23,AL,480,250,170,130,,,,
2006,24,AL,670,350,230,140,,,,
2006,25,AL,690,370,230,150,,,,
2006,26,AL,670,350,220,160,,,,
2006,27,AL,640,370,250,160,,,,
2006,28,AL,450,250,160,120,,,,
2006,29,AL,680,360,230,160,,,,
2006,30,AL,690,350,220,160,,,,
2006,31,AL,660,340,220,140,,,,
2006,32,AL,640,370,230,160,,,,
2006,33,AL,660,350,210,140,,,,
2006,34,AL,630,360,230,150,,,,
2006,35,AL,730,400,260,160,,,,
2006,36,AL,680,350,210,170,,,,
2006,37,AL,500,280,170,120,,,,
2006,38,AL,650,350,210,170,,,,
2006,39,AL,590,320,180,150,,,,
2006,40,AL,610,310,190,150,,,,
2006,41,AL,650,340,210,150,,,,
2006,42,AL,480,240,140,100,,,,
2006,43,AL,600,330,230,130,,,,
2006,44,AL,630,350,210,150,,,,
2006,45,AL,600,320,210,130,,,,
2006,46,AL,430,240,180,100,,,,
2006,47,AL,590,290,190,120,,,,
2006,48,AL,440,220,130,100,,,,
2006,49,AL,510,270,170,130,,,,
2006,50,AL,560,310,190,140,,,,
2006,51,AL,560,310,200,150,,,,
2006,52,AL,740,390,250,170,,,,
2007,1,AL,500,300,190,140,16.28,36.36,26.67,40.0
2007,2,AL,220,140,100,70,-51.11,-50.0,-47.37,-50.0
2007,3,AL,930,540,380,230,8.14,10.2,11.76,4.55
2007,4,AL,670,390,250,180,-10.67,-7.14,-13.79,12.5
2007,5,AL,870,480,310,210,4.82,2.13,-3.12,23.53
2007,6,AL,830,430,280,170,-1.19,-4.44,-9.68,0.0
2007,7,AL,780,410,260,170,-3.7,0.0,-7.14,6.25
2007,8,AL,760,410,270,170,2.7,2.5,8.0,13.33
2007,9,AL,620,310,190,130,-15.07,-16.22,-24.0,-7.14
2007,10,AL,810,420,270,180,-4.71,-10.64,-10.0,-10.0
2007,11,AL,930,500,320,200,14.81,8.7,3.23,11.11
2007,12,AL,850,450,290,200,2.41,0.0,3.57,5.26
2007,13,AL,770,410,260,170,0.0,2.5,0.0,-5.56
2007,14,AL,690,400,270,170,-6.76,-2.44,3.85,-5.56
2007,15,AL,700,370,240,150,-4.11,-5.13,-4.0,-16.67
2007,16,AL,630,320,210,110,-10.0,-8.57,-8.7,-31.25
2007,17,AL,720,360,230,150,0.0,-5.26,-8.0,-6.25
2007,18,AL,740,380,250,150,5.71,0.0,4.17,-11.76
2007,19,AL,730,400,270,150,-6.41,0.0,12.5,-21.05
2007,20,AL,710,380,240,160,-1.39,-2.56,-7.69,-5.88
2007,21,AL,660,370,230,160,-4.35,0.0,-8.0,-5.88
2007,22,AL,640,350,210,150,-4.48,-5.41,-12.5,0.0
2007,23,AL,520,300,190,160,8.33,20.0,11.76,23.08
2007,24,AL,690,360,240,140,2.99,2.86,4.35,0.0
2007,25,AL,660,350,230,150,-4.35,-5.41,0.0,0.0
2007,26,AL,670,380,240,180,0.0,8.57,9.09,12.5
2007,27,AL,670,370,240,160,4.69,0.0,-4.0,0.0
2007,28,AL,470,270,160,120,4.44,8.0,0.0,0.0
2007,29,AL,630,360,230,150,-7.35,0.0,0.0,-6.25
2007,30,AL,680,380,250,160,-1.45,8.57,13.64,0.0
2007,31,AL,630,380,230,150,-4.55,11.76,4.55,7.14
2007,32,AL,650,370,230,170,1.56,0.0,0.0,6.25
2007,33,AL,640,340,200,160,-3.03,-2.86,-4.76,14.29
2007,34,AL,600,330,190,130,-4.76,-8.33,-17.39,-13.33
2007,35,AL,620,340,210,150,-15.07,-15.0,-19.23,-6.25
2007,36,AL,710,380,240,160,4.41,8.57,14.29,-5.88
2007,37,AL,460,230,150,100,-8.0,-17.86,-11.76,-16.67
2007,38,AL,670,350,210,150,3.08,0.0,0.0,-11.76
2007,39,AL,790,370,210,150,33.9,15.62,16.67,0.0
2007,40,AL,660,330,180,140,8.2,6.45,-5.26,-6.67
2007,41,AL,740,360,180,170,13.85,5.88,-14.29,13.33
2007,42,AL,540,260,130,100,12.5,8.33,-7.14,0.0
2007,43,AL,630,310,160,120,5.0,-6.06,-30.43,-7.69
2007,44,AL,610,310,160,130,-3.17,-11.43,-23.81,-13.33
2007,45,AL,610,280,160,110,1.67,-12.5,-23.81,-15.38
2007,46,AL,580,270,150,130,34.88,12.5,-16.67,30.0
2007,47,AL,540,250,150,100,-8.47,-13.79,-21.05,-16.67
2007,48,AL,400,190,100,80,-9.09,-13.64,-23.08,-20.0
2007,49,AL,570,260,140,100,11.76,-3.7,-17.65,-23.08
2007,50,AL,570,280,130,110,1.79,-9.68,-31.58,-21.43
2007,51,AL,540,240,130,110,-3.57,-22.58,-35.0,-26.67
2007,52,AL,560,250,150,110,-24.32,-35.9,-40.0,-35.29
2008,1,AL,360,180,90,60,-28.0,-40.0,-52.63,-57.14
2008,2,AL,440,230,140,100,100.0,64.29,40.0,42.86
2008,3,AL,860,390,230,140,-7.53,-27.78,-39.47,-39.13
2008,4,AL,810,380,210,150,20.9,-2.56,-16.0,-16.67
2008,5,AL,690,290,150,100,-20.69,-39.58,-51.61,-52.38
2008,6,AL,800,390,220,140,-3.61,-9.3,-21.43,-17.65
2008,7,AL,720,330,190,120,-7.69,-19.51,-26.92,-29.41
2008,8,AL,730,350,200,130,-3.95,-14.63,-25.93,-23.53
2008,9,AL,670,290,170,110,8.06,-6.45,-10.53,-15.38
2008,10,AL,810,360,210,130,0.0,-14.29,-22.22,-27.78
2008,11,AL,740,350,200,120,-20.43,-30.0,-37.5,-40.0
2008,12,AL,730,320,160,120,-14.12,-28.89,-44.83,-40.0
2008,13,AL,650,290,150,110,-15.58,-29.27,-42.31,-35.29
2008,14,AL,740,310,170,110,7.25,-22.5,-37.04,-35.29
2008,15,AL,720,300,160,110,2.86,-18.92,-33.33,-26.67
2008,16,AL,710,310,160,100,12.7,-3.12,-23.81,-9.09
